,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
346,ts23752,Midnight Diner,SHOW,2009,TV-MA,27,drama,JP,5.0,tt1882928,8.6,2256.0,7.356,7.9
348,ts21421,Pocoyo,SHOW,2005,TV-G,11,animation,GB,4.0,tt0487849,3.9,93.0,27.339,7.1
349,ts22005,Total Drama Island,SHOW,2007,TV-PG,23,comedy,CA,6.0,tt1173427,7.3,10886.0,16.655,7.3
350,ts20398,Kath & Kim,SHOW,2002,Not Available,24,comedy,AU,4.0,tt0272397,8.3,4261.0,3.926,6.6
360,ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,84,western,US,1.0,tt6954486,,,0.893,
363,ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,animation,JP,1.0,tt0816397,8.2,9929.0,18.186,8.4
364,ts23835,Masha and the Bear,SHOW,2009,TV-Y,7,family,RU,5.0,tt1884856,7.5,3169.0,38.171,6.9
366,ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,36,scifi,JP,2.0,tt1587790,7.8,1291.0,10.936,7.9
367,ts38159,Wakfu,SHOW,2008,TV-Y7,22,action,FR,3.0,tt1807824,8.1,1497.0,19.736,8.9
370,ts25765,Vampire Knight,SHOW,2008,TV-14,25,horror,JP,2.0,tt1209393,7.3,5245.0,17.547,8.4
371,ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,drama,KR,1.0,tt1370334,7.9,11902.0,80.384,8.28
375,ts20535,The Garfield Show,SHOW,2009,TV-G,17,european,US,5.0,tt1470837,5.4,2578.0,25.677,5.2
376,ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,fantasy,GB,3.0,tt1436544,7.4,1261.0,11.735,6.6
378,ts12701,Code Lyoko,SHOW,2003,TV-G,24,family,FR,5.0,tt0417311,7.3,5165.0,9.597,7.7
379,ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,animation,US,1.0,tt6950338,6.5,346.0,5.014,8.8
381,ts20526,The Game,SHOW,2006,TV-14,22,romance,US,10.0,tt0772137,6.6,4449.0,12.124,8.4
382,ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,documentation,US,1.0,tt1422182,8.1,1768.0,2.422,7.9
384,ts31593,Pororo the Little Penguin,SHOW,2003,Not Available,9,family,KR,7.0,tt3968668,6.3,91.0,4.404,5.0
385,ts27459,The Legend of Bruce Lee,SHOW,2008,Not Available,45,action,CN,1.0,tt1059455,7.0,1422.0,21.479,6.0
386,ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,comedy,JP,1.0,tt1033796,7.8,881.0,13.045,7.9
395,ts42914,Zig and Sharko,SHOW,2010,Not Available,9,action,FR,3.0,tt2046005,6.8,671.0,19.476,5.8
397,ts21967,Johnny Test,SHOW,2005,TV-Y7,18,comedy,CA,6.0,tt0454349,5.1,8322.0,22.516,5.6
401,ts14102,Bo on the Go!,SHOW,2007,Not Available,22,animation,CA,4.0,tt1516172,4.2,123.0,1.52,6.0
405,ts20358,Half & Half,SHOW,2002,TV-14,21,comedy,US,4.0,tt0320024,7.0,1860.0,8.06,8.1
411,ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,TV-PG,32,animation,US,1.0,tt6963796,7.1,59.0,,
413,ts17028,Dinosaur King,SHOW,2007,Not Available,20,family,JP,2.0,tt1524993,5.6,737.0,28.909,8.2
417,ts67595,El Escamoso,SHOW,2001,TV-14,48,drama,CO,1.0,tt0283770,7.5,325.0,32.626,7.8
421,ts52849,Horrid Henry,SHOW,2006,Not Available,13,music,GB,5.0,tt0985991,6.3,944.0,2.36,8.0
424,ts72322,The Mafia Dolls,SHOW,2009,TV-14,43,drama,CO,2.0,tt1585368,6.6,293.0,27.667,7.4
425,ts63295,Vientos de agua,SHOW,2006,TV-MA,73,drama,ES,1.0,tt0459724,8.8,1051.0,1.41,8.8
426,ts23319,Timmy Time,SHOW,2009,TV-Y,14,animation,GB,3.0,tt1125758,6.9,1111.0,14.959,6.2
427,ts21695,Iris,SHOW,2009,TV-14,61,drama,KR,2.0,tt1757202,7.8,1951.0,9.239,7.6
433,ts56589,Tayo the Little Bus,SHOW,2010,TV-Y,11,comedy,KR,6.0,tt3270208,5.3,158.0,4.871,6.3
436,ts21664,One on One,SHOW,2001,TV-14,20,comedy,US,5.0,tt0284770,7.0,2323.0,6.204,7.9
446,ts37200,Trotro,SHOW,2004,TV-G,3,family,FR,2.0,tt1074443,6.3,122.0,1.841,7.2
455,ts98353,DreamWorks Spooky Stories,SHOW,2009,TV-PG,26,animation,US,1.0,tt6958564,6.2,19.0,0.88,
456,ts44663,Oscar's Oasis,SHOW,2010,TV-Y,9,animation,FR,1.0,tt2080922,7.4,586.0,4.963,7.4
466,ts98316,Edge of the Universe,SHOW,2002,TV-G,49,documentation,GB,1.0,tt6951568,7.2,208.0,1.139,
469,ts98252,Dreamworks Happy Holidays from Madagascar,SHOW,2005,TV-PG,31,family,US,1.0,tt6953650,6.5,97.0,3.42,
479,ts13411,Cocaine,SHOW,2005,TV-14,49,european,US,1.0,tt0907286,7.1,61.0,0.6,7.0
480,ts1464,The Cartel,SHOW,2008,TV-MA,44,thriller,CO,2.0,tt1260520,8.0,774.0,189.665,7.5
489,ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007,TV-MA,44,comedy,CO,1.0,tt1233451,7.1,211.0,13.94,7.8
490,ts29199,Monty Python's Personal Best,SHOW,2006,TV-PG,56,animation,GB,1.0,tt0795156,7.9,441.0,0.6,8.0
504,ts18653,Chhota Bheem,SHOW,2008,Not Available,22,comedy,IN,12.0,tt4570986,4.1,885.0,1.504,6.1
510,ts4866,Fated to Love You,SHOW,2008,TV-G,67,drama,TW,1.0,tt1483930,7.4,476.0,4.692,7.2
514,ts137477,Behind Enemy Lines,SHOW,2001,TV-14,49,drama,US,1.0,tt5170230,7.2,43.0,,
515,ts19384,A Lion in the House,SHOW,2006,TV-14,190,documentation,US,1.0,,,,1.487,7.5
518,ts204466,Pecados capitales,SHOW,2002,TV-MA,0,romance,CO,1.0,tt0355119,8.5,195.0,1.791,
529,ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009,TV-14,44,european,FR,1.0,tt6953928,7.6,622.0,1.649,7.3
535,ts40702,The Ultimatum,SHOW,2009,TV-14,44,family,SG,1.0,tt1682704,5.4,6.0,1.529,
552,ts44053,The Qin Empire,SHOW,2009,TV-MA,46,war,CN,3.0,,,,22.627,8.6
555,ts4924,At Dolphin Bay,SHOW,2003,TV-14,59,comedy,TW,1.0,tt8612066,6.9,40.0,4.171,
556,ts178360,El cartel 2 - La guerra total,SHOW,2010,TV-MA,44,crime,CO,1.0,tt1667724,6.7,231.0,,
557,ts56595,Cocomong,SHOW,2008,TV-Y,13,animation,Not Available,4.0,tt9892608,5.6,11.0,1.831,
564,ts160526,Khawatir,SHOW,2005,TV-14,19,reality,Not Available,11.0,tt3062514,9.5,3115.0,,
575,ts12444,The Fierce Wife,SHOW,2010,TV-MA,59,drama,TW,1.0,tt4304720,6.8,95.0,3.995,4.8
577,ts95855,Wedding Planner,SHOW,2002,TV-14,30,drama,Not Available,1.0,tt7885290,,,,
584,ts39604,The Hospital,SHOW,2006,TV-14,48,drama,TW,1.0,tt2823414,7.4,46.0,5.066,2.2
589,ts1413,Autumn's Concerto,SHOW,2009,TV-14,58,family,TW,1.0,tt3530668,7.8,495.0,7.776,7.6
592,ts8614,Breakout,SHOW,2010,TV-14,44,drama,SG,1.0,tt7131684,6.7,7.0,1.546,
594,ts188031,Pink Zone,SHOW,2007,Not Available,0,drama,MX,1.0,tt11194518,5.8,52.0,0.682,10.0
596,ts25707,The Little Nyonya,SHOW,2008,TV-14,44,drama,SG,1.0,,,,4.06,9.0
599,ts23797,Black & White,SHOW,2009,TV-14,37,comedy,TW,3.0,tt5295012,7.6,312.0,3.208,8.9
602,ts70843,The Prince Who Turns into a Frog,SHOW,2005,TV-14,44,drama,TW,1.0,tt1454440,6.7,136.0,1.613,5.8
609,ts23353,Together,SHOW,2009,TV-14,45,drama,SG,1.0,,,,0.628,
618,ts126804,My MVP Valentine,SHOW,2002,TV-PG,69,drama,Not Available,1.0,tt6286390,6.8,28.0,,
622,ts29581,Unriddle,SHOW,2010,TV-14,44,thriller,SG,2.0,tt6194390,8.0,25.0,0.6,
624,ts82583,The Family Court,SHOW,2010,TV-MA,45,drama,SG,1.0,tt9184102,,,1.4,
629,ts124246,Mighty Raju,SHOW,2010,Not Available,20,animation,IN,4.0,tt6491030,4.3,61.0,1.225,
632,ts86241,Le Robe De Mariage Des Cieux,SHOW,2004,TV-MA,63,Not Available,Not Available,1.0,,,,0.6,
634,ts82592,The Truth,SHOW,2008,TV-14,44,drama,SG,1.0,tt9233832,,,0.6,
640,ts20660,Shameless,SHOW,2011,TV-MA,54,comedy,US,11.0,tt1586680,8.6,234232.0,252.934,8.112
644,ts21095,Teenage Mutant Ninja Turtles,SHOW,2012,TV-Y7,24,drama,US,5.0,tt1877889,7.8,10809.0,48.881,8.3
647,ts20564,New Girl,SHOW,2011,TV-14,21,romance,US,7.0,tt1826940,7.7,219079.0,72.923,7.3
648,ts8175,Call the Midwife,SHOW,2012,TV-PG,55,drama,GB,11.0,tt1983079,8.5,26146.0,25.211,7.4
649,ts278,Black Mirror,SHOW,2011,TV-MA,59,thriller,GB,5.0,tt2085059,8.8,526383.0,90.552,8.3
652,ts21580,Longmire,SHOW,2012,TV-14,53,crime,US,6.0,tt1836037,8.3,35021.0,36.854,7.8
653,ts32835,Hunter x Hunter,SHOW,2011,TV-14,23,animation,JP,3.0,tt2098220,9.0,92162.0,178.265,8.8
654,ts21599,Ink Master,SHOW,2012,TV-14,42,reality,US,13.0,tt1865740,7.4,3998.0,13.078,7.9
657,ts27680,Last Tango in Halifax,SHOW,2012,TV-14,58,european,GB,5.0,tt2216156,8.3,7017.0,3.392,7.3
658,ts20433,JoJo's Bizarre Adventure,SHOW,2012,TV-MA,24,action,JP,5.0,tt2359704,8.4,21354.0,64.047,8.8
661,ts17598,Arrow,SHOW,2012,TV-14,42,crime,US,8.0,tt2193021,7.5,427871.0,122.099,6.7
662,ts20458,Ninjago: Masters of Spinjitzu,SHOW,2012,TV-Y7,17,animation,US,16.0,tt1871731,7.3,4798.0,67.932,7.8
663,ts20429,Sword Art Online,SHOW,2012,TV-MA,23,drama,JP,4.0,tt2250192,7.6,44606.0,58.325,8.284
664,ts20457,The Legend of Korra,SHOW,2012,TV-Y7,23,drama,US,4.0,tt1695360,8.4,119272.0,56.153,8.307
668,ts6506,The Borgias,SHOW,2011,TV-MA,51,drama,CA,3.0,tt1582457,7.9,51041.0,18.887,7.6
669,ts9794,Comedians in Cars Getting Coffee,SHOW,2012,TV-14,19,animation,US,11.0,tt2314952,8.0,12522.0,13.067,7.1
670,ts33338,Top Boy,SHOW,2011,TV-MA,48,european,GB,2.0,tt1830379,8.4,24165.0,14.536,7.4
673,ts27468,Transformers: Rescue Bots,SHOW,2012,TV-Y7,22,action,US,4.0,tt2139371,6.4,925.0,9.697,8.2
674,ts20500,Lilyhammer,SHOW,2012,TV-MA,45,drama,NO,3.0,tt1958961,7.9,29366.0,15.363,7.4
680,ts20556,Teen Mom 2,SHOW,2011,TV-14,41,reality,US,11.0,tt10349554,4.5,28.0,11.811,6.6
683,ts9246,Blue Exorcist,SHOW,2011,TV-14,25,drama,JP,2.0,tt1799631,7.5,12985.0,46.557,8.1
684,ts27835,MeatEater,SHOW,2012,TV-14,22,documentation,US,10.0,tt2169245,7.5,1486.0,7.81,9.0
685,ts20648,X-Men,SHOW,2011,TV-14,24,action,JP,1.0,,,,13.843,7.3
686,ts18551,Cuckoo,SHOW,2012,TV-14,27,drama,GB,5.0,tt2222352,5.9,20.0,13.25,6.9
690,ts36647,Rita,SHOW,2012,TV-MA,40,comedy,DK,5.0,tt1973692,8.1,8718.0,11.299,7.7
691,ts81858,Larva,SHOW,2011,TV-G,2,horror,KR,5.0,tt5906984,7.1,615.0,9.644,7.4
692,ts34740,My Babysitter's a Vampire,SHOW,2011,TV-PG,22,comedy,CA,2.0,tt1727434,6.9,4454.0,25.428,8.3
694,ts21081,Pablo Escobar: The Drug Lord,SHOW,2012,TV-14,44,drama,CO,1.0,tt2187850,8.4,5019.0,337.869,7.6
695,ts27586,Magi,SHOW,2012,TV-14,24,comedy,JP,3.0,tt2425098,7.8,4006.0,28.161,8.6
696,ts19779,Barbie: Life in the Dreamhouse,SHOW,2012,TV-Y,6,comedy,US,7.0,tt2644032,7.4,1887.0,30.905,7.4
697,ts22249,Kuroko's Basketball,SHOW,2012,TV-14,24,comedy,JP,3.0,tt2348803,8.3,8420.0,61.164,8.7
703,ts34921,Wolverine,SHOW,2011,TV-14,24,scifi,JP,1.0,tt1847521,6.2,1519.0,8.022,6.5
709,ts34737,La Reina del Sur,SHOW,2011,TV-MA,41,action,MX,2.0,tt1704637,8.0,2445.0,108.286,7.693
711,ts34151,TIGER & BUNNY,SHOW,2011,TV-14,25,crime,JP,2.0,tt2061527,7.3,1028.0,8.393,7.1
715,ts32460,Inborn Pair,SHOW,2011,TV-14,43,drama,TW,1.0,tt6357282,7.1,108.0,4.989,1.0
716,ts26776,Smile PreCure!,SHOW,2012,TV-Y7,23,action,JP,2.0,tt5315490,6.2,391.0,10.849,7.6
718,ts39093,EastSiders,SHOW,2012,TV-MA,23,drama,US,4.0,tt2558816,6.8,2783.0,5.685,6.9
719,ts33349,Robocar Poli,SHOW,2011,TV-Y,14,comedy,KR,4.0,tt4763642,6.0,126.0,11.341,7.7
722,ts55532,LEGO Friends,SHOW,2012,TV-Y,16,animation,US,5.0,tt4049416,7.6,20.0,3.483,5.0
726,ts191698,Little Baby Bum,SHOW,2011,TV-Y,7,animation,GB,4.0,tt10051854,6.4,94.0,0.971,10.0
727,ts45996,Outback Truckers,SHOW,2012,TV-14,44,documentation,AU,9.0,tt5632186,7.4,264.0,6.693,8.1
731,ts35426,LEGO City,SHOW,2011,TV-G,4,animation,GB,3.0,tt4168604,5.0,37.0,1.403,5.8
732,ts58528,Inside West Coast Customs,SHOW,2011,TV-PG,43,reality,US,8.0,tt8358972,7.3,44.0,4.71,9.1
751,ts6879,El Reemplazante,SHOW,2012,TV-MA,45,drama,CL,2.0,tt2488050,8.5,777.0,4.391,8.0
759,ts39112,Justin Time,SHOW,2011,TV-Y,15,animation,CA,3.0,tt1870073,6.0,16.0,3.657,8.0
762,ts167724,Meet the Adebanjos,SHOW,2012,TV-PG,25,comedy,GB,3.0,tt2344781,7.6,81.0,0.884,
763,ts99814,Masameer,SHOW,2011,TV-MA,14,comedy,SA,1.0,tt6298258,8.2,687.0,,
765,ts158608,The Ultimate Braai Master,SHOW,2012,TV-PG,45,reality,ZA,5.0,tt3264864,8.1,36.0,0.6,
780,ts32561,Office Girls,SHOW,2011,TV-14,46,romance,TW,1.0,tt4381290,6.8,153.0,9.047,7.3
783,ts37864,The Glamorous Imperial Concubine,SHOW,2011,TV-PG,47,drama,CN,1.0,tt2272555,6.8,156.0,3.417,7.0
794,ts44064,Drunken to Love You,SHOW,2011,TV-14,46,comedy,TW,1.0,tt2473936,6.5,114.0,3.195,8.0
802,ts27875,Masha's tales,SHOW,2012,TV-Y,5,family,RU,2.0,tt3840498,6.4,92.0,5.32,7.5
804,ts41114,The Oath,SHOW,2011,TV-14,44,drama,SG,1.0,tt7131686,7.9,9.0,0.843,
811,ts128422,Takki,SHOW,2012,Not Available,16,drama,SA,3.0,tt6052432,6.6,269.0,1.29,8.3
827,ts60663,The In-Laws,SHOW,2011,TV-14,44,drama,SG,1.0,tt12199688,,,1.771,
829,ts39465,Yours Fatefully,SHOW,2012,TV-14,44,drama,SG,1.0,tt7131690,6.7,15.0,1.796,6.0
830,ts69208,"Love, Now",SHOW,2012,TV-Y,45,drama,TW,1.0,tt6273116,7.5,124.0,1.774,6.5
833,ts20110,Peaky Blinders,SHOW,2013,TV-MA,58,european,GB,6.0,tt2442560,8.8,511668.0,1038.077,8.558
834,ts20837,Outlander,SHOW,2014,TV-MA,60,romance,US,6.0,tt3006802,8.4,156114.0,101.42,8.2
835,ts20682,Attack on Titan,SHOW,2013,TV-MA,24,animation,JP,4.0,tt2560140,9.0,325381.0,85.661,8.6
836,ts20824,The Originals,SHOW,2013,TV-14,43,horror,US,5.0,tt2632424,8.3,133406.0,114.436,8.6
837,ts1639,The Blacklist,SHOW,2013,TV-14,43,thriller,US,9.0,tt2741602,8.0,242640.0,227.557,7.6
838,ts20351,Married at First Sight,SHOW,2014,TV-PG,64,reality,US,15.0,tt3868860,6.1,2021.0,15.176,5.6
839,ts11188,The Flash,SHOW,2014,TV-14,42,drama,US,8.0,tt3107288,7.6,341393.0,537.156,7.8
841,ts20248,Reign,SHOW,2013,TV-14,42,drama,US,4.0,tt2710394,7.5,47751.0,50.864,8.0
844,ts8146,The 100,SHOW,2014,TV-14,42,action,US,7.0,tt2661044,7.6,245631.0,217.82,7.9
847,ts16045,Are You The One?,SHOW,2014,TV-14,41,reality,US,8.0,tt3484274,6.4,2528.0,9.479,5.9
850,ts20292,Gotham,SHOW,2014,TV-14,43,drama,US,5.0,tt3749900,7.8,227760.0,106.651,7.6
853,ts6,House of Cards,SHOW,2013,TV-MA,52,drama,US,6.0,tt1856010,8.7,497650.0,33.936,8.1
856,ts21374,How to Get Away with Murder,SHOW,2014,TV-14,43,crime,US,6.0,tt3205802,8.1,148643.0,47.891,7.9
857,ts14583,BoJack Horseman,SHOW,2014,TV-MA,26,animation,US,6.0,tt3398228,8.8,148127.0,92.956,8.6
860,ts20261,Madam Secretary,SHOW,2014,TV-14,43,war,US,6.0,tt3501074,7.6,22894.0,28.001,6.9
863,ts21367,Jane the Virgin,SHOW,2014,TV-14,42,drama,US,5.0,tt3566726,7.8,46286.0,62.316,7.952
864,ts20108,Henry Danger,SHOW,2014,TV-G,24,scifi,US,5.0,tt3596174,5.6,5450.0,103.628,8.3
868,ts20823,Orange Is the New Black,SHOW,2013,TV-MA,59,crime,US,7.0,tt2372162,8.1,298009.0,87.316,7.7
870,ts32218,The Thundermans,SHOW,2013,TV-G,24,comedy,US,4.0,tt2712516,5.6,5525.0,44.482,8.1
871,ts35682,Wentworth,SHOW,2013,TV-MA,46,crime,AU,9.0,tt2433738,8.6,22056.0,32.398,8.1
873,ts20791,Z Nation,SHOW,2014,TV-14,43,comedy,US,5.0,tt3843168,6.6,36415.0,66.412,7.2
877,ts20280,Marco Polo,SHOW,2014,TV-MA,55,action,US,2.0,tt2189461,8.0,71735.0,22.636,7.4
881,ts20288,From Dusk Till Dawn: The Series,SHOW,2014,TV-14,45,action,US,3.0,tt3337194,6.9,20132.0,24.329,6.3
882,ts20281,Sofia the First,SHOW,2013,TV-Y,24,family,US,4.0,tt2136138,6.8,2978.0,44.688,7.2
886,ts314002,The Seven Deadly Sins,SHOW,2014,TV-14,25,scifi,JP,5.0,tt3909224,7.9,31085.0,25.225,8.503
888,ts32060,Sam & Cat,SHOW,2013,TV-G,24,comedy,US,1.0,tt2487090,5.6,9744.0,29.349,7.9
892,ts2727,Derek,SHOW,2013,TV-MA,27,comedy,GB,3.0,tt2616280,8.1,32622.0,9.295,7.4
893,ts20790,Young & Hungry,SHOW,2014,TV-14,21,comedy,US,5.0,tt2084712,7.3,15780.0,21.126,6.8
895,ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,family,JP,4.0,tt3124992,7.8,2148.0,47.398,8.2
897,ts35570,Lovesick,SHOW,2014,TV-MA,25,comedy,GB,3.0,tt4051832,8.0,19899.0,12.802,7.5
900,ts20336,Velvet,SHOW,2014,TV-14,57,thriller,ES,4.0,tt2955402,8.1,6115.0,37.631,6.1
901,ts35244,Tiny House Nation,SHOW,2014,TV-PG,43,reality,US,5.0,tt3869500,7.1,1143.0,4.211,7.5
903,ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,comedy,FI,4.0,tt3012598,6.2,835.0,6.854,6.7
904,ts32271,Shtisel,SHOW,2013,TV-14,49,drama,IL,3.0,tt3069894,8.6,7062.0,14.873,8.4
905,ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,fantasy,US,3.0,tt2309295,7.0,39998.0,22.596,7.3
906,ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,european,US,4.0,tt3105674,5.4,1930.0,11.398,6.0
908,ts36836,Zach Stone Is Gonna Be Famous,SHOW,2013,TV-PG,20,comedy,US,1.0,tt1748277,8.3,3744.0,3.795,8.5
909,ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,23,fantasy,JP,2.0,tt3874528,7.1,3386.0,46.794,7.9
910,ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,drama,TR,5.0,tt4320258,7.9,36177.0,30.409,7.7
912,ts35282,The Next Step,SHOW,2013,TV-G,24,drama,CA,7.0,tt2374744,6.0,1950.0,9.889,7.2
917,ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,2014,TV-G,23,comedy,US,4.0,tt3596176,5.1,2642.0,27.683,7.3
920,ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,family,US,3.0,tt1699440,6.4,634.0,5.109,7.8
921,ts98110,Dreamworks How to Train Your Dragon Legends,SHOW,2013,Not Available,23,animation,US,1.0,tt6963396,7.3,273.0,,
922,ts22445,The Heirs,SHOW,2013,Not Available,59,comedy,KR,1.0,tt3243098,7.5,10653.0,44.966,7.8
926,ts34066,Mako: Island of Secrets,SHOW,2013,TV-G,25,action,AU,4.0,tt2548214,6.7,4015.0,41.013,7.6
927,ts521,Black Ink Crew New York,SHOW,2013,TV-14,43,reality,US,10.0,tt10590068,4.6,468.0,7.659,8.5
930,ts82979,Talking Tom and Friends,SHOW,2014,TV-G,14,comedy,US,5.0,tt4648640,6.1,411.0,22.213,8.2
931,ts33590,The Haunted Hathaways,SHOW,2013,TV-G,24,fantasy,US,2.0,tt2535732,5.0,2538.0,17.079,7.1
934,ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,romance,JP,2.0,tt3104236,7.3,1165.0,12.324,7.5
939,ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,fantasy,CA,3.0,tt2392179,4.6,678.0,13.763,7.4
941,ts20709,Yowamushi Pedal,SHOW,2013,TV-14,25,comedy,JP,4.0,tt2943280,7.7,824.0,23.065,7.3
942,ts10206,Ever After High,SHOW,2013,TV-Y7,29,action,CA,5.0,tt3312378,7.7,1184.0,28.659,7.8
943,ts154625,Dérapages,SHOW,2014,Not Available,53,drama,FR,2.0,tt12101170,7.9,14.0,8.389,6.9
944,ts37187,Senora Acero,SHOW,2014,TV-MA,43,drama,US,5.0,tt3904068,6.8,387.0,139.363,7.8
945,ts53641,Lalaloopsy,SHOW,2013,TV-Y,23,animation,US,3.0,tt2827502,6.5,104.0,0.939,4.0
951,ts35628,Some Assembly Required,SHOW,2014,TV-G,24,reality,CA,4.0,tt2931868,8.5,22.0,12.121,6.8
952,ts57744,Miniforce,SHOW,2014,TV-Y7,13,animation,KR,8.0,,,,4.796,6.0
953,ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,family,US,4.0,tt3692064,4.2,311.0,5.953,5.5
955,ts21368,Black Money Love,SHOW,2014,TV-MA,76,action,TR,2.0,tt3565486,7.4,6167.0,24.363,8.2
959,ts88394,Moving Art,SHOW,2014,Not Available,28,documentation,US,3.0,tt6953912,8.6,454.0,1.4,6.3
960,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,action,US,3.0,tt3010520,6.3,613.0,7.35,8.7
962,ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,fantasy,US,5.0,tt3807022,7.0,2042.0,26.409,6.9
967,ts16117,20 Minutes,SHOW,2013,TV-MA,46,action,TR,1.0,tt2544148,7.1,1730.0,2.294,8.0
975,ts20781,Incomplete Life,SHOW,2014,TV-14,73,drama,KR,1.0,tt4240730,8.5,1987.0,6.909,9.1
982,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,drama,JP,2.0,tt4621212,6.2,195.0,9.028,8.0
983,ts83239,Booba,SHOW,2014,Not Available,4,animation,RU,4.0,tt6581428,6.9,392.0,10.547,7.0
986,ts75104,Zbrodnia,SHOW,2014,TV-MA,45,action,PL,2.0,tt4173216,6.2,692.0,2.675,6.3
988,ts34074,"That Winter, the Wind Blows",SHOW,2013,TV-MA,63,drama,KR,1.0,tt2806646,7.6,1836.0,5.05,7.5
994,ts122290,Dharmakshetra,SHOW,2014,TV-14,44,drama,IN,1.0,tt6803712,8.3,273.0,1.243,10.0
995,ts75833,Masha's Spooky Stories,SHOW,2014,TV-Y,5,family,RU,1.0,tt6979430,6.2,67.0,6.738,5.5
1004,ts67797,Sammy & Co,SHOW,2014,TV-PG,15,european,US,2.0,tt2580128,5.7,31.0,1.96,7.3
1033,ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",SHOW,2014,Not Available,29,history,IN,3.0,tt6953924,8.9,333.0,0.992,10.0
1036,ts20238,Boss & Me,SHOW,2014,TV-PG,45,romance,CN,1.0,tt6186406,7.3,456.0,5.829,9.0
1044,ts82860,Against the Tide,SHOW,2014,TV-14,44,drama,SG,1.0,tt7131682,7.6,11.0,0.6,6.0
1072,ts144527,World at Your Feet,SHOW,2014,TV-14,44,drama,SG,1.0,tt4544590,,,,
1078,ts32752,Two Fathers,SHOW,2013,TV-14,44,drama,TW,1.0,tt6707142,8.0,59.0,1.762,7.0
1111,ts271005,幸福料理,SHOW,2014,TV-14,44,Not Available,Not Available,1.0,,,,0.6,
1115,ts107543,Mystic Whispers,SHOW,2014,TV-14,26,romance,SG,1.0,tt8834748,6.9,17.0,,
1120,ts261583,Ojo's in d' House,SHOW,2013,Not Available,24,comedy,NG,1.0,tt12960266,6.1,11.0,,
1121,ts8,Better Call Saul,SHOW,2015,TV-MA,49,drama,US,6.0,tt3032476,8.8,438575.0,273.296,8.5
1122,ts37143,Alone,SHOW,2015,TV-MA,51,reality,US,9.0,tt4803766,8.4,5037.0,26.93,7.0
1123,ts38796,Stranger Things,SHOW,2016,TV-14,61,thriller,US,5.0,tt4574334,8.7,1101055.0,2226.231,8.635
1124,ts21867,Schitt's Creek,SHOW,2015,TV-14,22,comedy,CA,6.0,tt3526078,8.5,115758.0,25.254,7.6
1125,ts41766,The Good Place,SHOW,2016,TV-14,23,scifi,US,4.0,tt4955642,8.2,152884.0,33.793,8.0
1126,ts37539,One-Punch Man,SHOW,2015,TV-PG,22,scifi,JP,2.0,tt4508902,8.7,152231.0,133.336,8.4
1128,ts36577,The Last Kingdom,SHOW,2015,TV-MA,55,drama,GB,5.0,tt4179452,8.5,132561.0,153.281,8.3
1129,ts35201,Food Wars! Shokugeki no Soma,SHOW,2015,TV-MA,24,comedy,JP,5.0,tt4731072,8.2,10022.0,28.642,8.6
1131,ts42069,The Crown,SHOW,2016,TV-MA,56,history,GB,5.0,tt4786824,8.7,194243.0,75.521,8.2
1132,ts36885,Ash vs Evil Dead,SHOW,2015,TV-MA,30,comedy,US,3.0,tt4189022,8.4,70087.0,30.426,7.7
1136,ts36147,Lucifer,SHOW,2016,TV-14,47,scifi,US,6.0,tt4052886,8.1,313124.0,922.112,8.523
1137,ts35793,Forged in Fire,SHOW,2015,TV-PG,42,reality,US,9.0,tt4680444,8.3,3632.0,24.602,8.1
1138,ts53051,The OA,SHOW,2016,TV-MA,55,fantasy,US,2.0,tt4635282,7.8,103176.0,33.623,7.6
1144,ts38199,The Magicians,SHOW,2015,TV-14,44,fantasy,US,5.0,tt4254242,7.6,50193.0,41.602,7.7
