,id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
5501,tm1070032,Black Island,MOVIE,2021,Not Available,105,thriller,DE,tt12881516,5.2,2788.0,62.875,6.0
5503,tm1152224,Love Tactics,MOVIE,2022,Not Available,97,comedy,TR,tt14486678,5.2,3774.0,56.074,6.9
5504,tm1217689,Yuri Marçal: Honest Mistake,MOVIE,2022,Not Available,59,documentation,Not Available,tt20597344,6.1,41.0,1.967,7.5
5507,tm1074621,Bridgerton - The Afterparty,MOVIE,2021,Not Available,38,Not Available,US,,,,,
5509,tm990983,Paper Lives,MOVIE,2021,Not Available,96,drama,TR,tt13045890,6.6,12034.0,21.221,8.2
5510,tm1094069,The Women and the Murderer,MOVIE,2021,PG-13,92,crime,FR,tt15216504,6.4,1237.0,9.08,6.2
5511,tm1037704,Resort to Love,MOVIE,2021,PG,101,romance,US,tt12929990,5.7,5771.0,42.837,7.3
5512,tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,Not Available,93,documentation,US,tt12439210,7.8,258.0,1.788,7.3
5513,tm1165118,UFO,MOVIE,2022,Not Available,109,romance,TR,tt14369286,4.7,784.0,31.008,5.9
5514,tm948681,Below Zero,MOVIE,2021,Not Available,106,horror,ES,tt9845564,6.2,19201.0,49.755,6.4
5517,tm960430,Child of Kamiari Month,MOVIE,2021,Not Available,99,animation,JP,tt13057626,5.8,751.0,6.608,6.3
5518,tm954297,The Secret Diary of an Exchange Student,MOVIE,2021,Not Available,96,romance,BR,tt11594766,5.3,890.0,6.139,6.6
5519,tm1107848,Making Malinche: A Documentary by Nacho Cano,MOVIE,2021,Not Available,89,documentation,Not Available,tt15478968,5.1,34.0,1.557,
5521,tm997608,Hate by Dani Rovira,MOVIE,2021,PG-13,82,comedy,ES,tt13323128,6.7,422.0,11.023,7.4
5523,tm950360,The Yin Yang Master,MOVIE,2021,Not Available,113,drama,CN,,,,20.188,6.8
5527,tm1107912,American Girl,MOVIE,2021,Not Available,101,family,TW,tt15620158,7.1,1221.0,2.57,6.6
5528,tm813372,Etharkkum Thunindhavan,MOVIE,2022,Not Available,151,thriller,IN,tt10340562,6.6,11591.0,,
5529,tm1001619,Man in Love,MOVIE,2021,Not Available,115,drama,TW,tt14428606,6.9,1744.0,3.611,7.3
5530,tm1025493,Dasvi,MOVIE,2022,Not Available,125,comedy,IN,tt14107554,7.4,21050.0,3.327,5.7
5531,tm1087383,JJ+E,MOVIE,2021,Not Available,90,romance,SE,tt12299824,5.3,1724.0,31.532,5.4
5532,tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,Not Available,8,documentation,IT,tt10666438,7.1,10.0,2.118,6.4
5533,tm983722,Prime Time,MOVIE,2021,R,93,thriller,PL,tt11460976,5.2,1796.0,19.187,5.1
5534,tm886188,Caught by a Wave,MOVIE,2021,Not Available,99,drama,IT,tt12013758,5.7,1289.0,24.706,6.7
5535,tm1101878,Honey Girls,MOVIE,2021,PG,90,family,US,tt11847606,4.7,173.0,4.527,5.1
5536,tm1183542,Mishan Impossible,MOVIE,2022,Not Available,129,action,IN,tt14999738,6.8,691.0,2.884,7.2
5538,tm960145,Spoiled Brats,MOVIE,2021,Not Available,95,comedy,FR,tt13079150,6.1,5688.0,74.388,6.3
5541,tm810657,Uppena,MOVIE,2021,Not Available,147,drama,IN,,,,4.709,6.3
5542,tm876083,Xtreme,MOVIE,2021,Not Available,111,crime,ES,tt11658120,5.8,4351.0,31.451,6.6
5545,tm1102856,The Four of Us,MOVIE,2021,Not Available,88,romance,DE,tt15360916,5.3,1036.0,15.115,5.5
5547,tm462311,Latte and the Magic Waterstone,MOVIE,2022,Not Available,82,animation,BE,tt9038290,5.6,955.0,33.97,6.4
5548,tm855340,Thalaivii,MOVIE,2021,G,153,drama,IN,tt10152736,5.9,30621.0,2.301,5.0
5550,tm1000185,Squared Love,MOVIE,2021,Not Available,102,comedy,PL,tt13846542,5.1,3158.0,14.92,6.1
5551,tm1030283,Why Did You Kill Me?,MOVIE,2021,R,83,documentation,US,tt14318430,5.6,4175.0,14.666,6.2
5552,tm1040337,Security,MOVIE,2021,Not Available,118,thriller,IT,tt11892916,4.9,1989.0,25.561,5.7
5554,tm1039422,Nail Bomber: Manhunt,MOVIE,2021,Not Available,72,documentation,GB,tt12939812,6.3,2142.0,9.516,6.6
5557,tm1006127,Arlo the Alligator Boy,MOVIE,2021,Not Available,90,comedy,US,tt13454122,6.4,1105.0,17.89,6.9
5559,tm1196455,The Photographer: Murder in Pinamar,MOVIE,2022,Not Available,105,crime,AR,tt19731714,6.7,494.0,49.939,7.2
5560,tm990972,The Last Paradiso,MOVIE,2021,Not Available,107,romance,IT,tt11428926,5.6,1350.0,16.792,5.9
5562,tm1074622,Cobra Kai - The Afterparty,MOVIE,2021,Not Available,34,Not Available,US,,,,1.4,
5564,tm1063013,The Father Who Moves Mountains,MOVIE,2021,PG-13,108,drama,SE,tt8886670,5.5,3472.0,19.955,6.0
5565,tm996040,Forever Out of My League,MOVIE,2022,Not Available,104,drama,IT,tt14362698,5.3,463.0,61.008,5.7
5566,tm945283,Hand Rolled Cigarette,MOVIE,2021,Not Available,100,thriller,HK,,,,3.191,5.3
5567,tm1075596,Monster Hunter: Legends of the Guild,MOVIE,2021,PG-13,58,animation,US,,,,16.28,5.7
5569,tm979688,Homunculus,MOVIE,2021,Not Available,119,drama,JP,tt14404280,5.5,2749.0,14.111,5.88
5570,tm1033803,Searching for Sheela,MOVIE,2021,Not Available,58,documentation,IN,tt14167424,4.3,1360.0,5.135,5.9
5572,tm1038096,Carnaval,MOVIE,2021,Not Available,94,comedy,BR,tt14074470,4.0,914.0,27.733,5.1
5575,tm1031448,Barbie & Chelsea: The Lost Birthday,MOVIE,2021,Not Available,60,animation,US,tt14317062,,,69.565,7.1
5576,tm1195428,All About Gila,MOVIE,2022,Not Available,76,comedy,Not Available,tt19072490,4.2,79.0,2.75,5.6
5577,tm1039168,Cinema Bandi,MOVIE,2021,Not Available,98,drama,IN,tt14554338,7.9,2488.0,1.609,7.4
5578,tm1164320,Behind the Scenes With Jane Campion,MOVIE,2022,Not Available,17,documentation,US,,,,2.958,7.0
5579,tm904862,Just Say Yes,MOVIE,2021,Not Available,97,romance,NL,tt12154638,4.5,1968.0,47.626,6.533
5580,tm926580,A Family,MOVIE,2021,R,136,drama,JP,tt13356884,7.0,2268.0,4.822,7.2
5581,tm1017664,Baggio: The Divine Ponytail,MOVIE,2021,Not Available,91,sport,IT,tt14025788,6.1,4427.0,11.747,6.5
5582,tm977620,Asakusa Kid,MOVIE,2021,Not Available,123,drama,JP,tt13528562,7.1,1223.0,51.832,6.8
5583,tm1118822,Sex: Unzipped,MOVIE,2021,Not Available,59,comedy,US,tt15523050,2.5,411.0,3.031,3.8
5584,tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,2022,R,102,documentation,CO,tt18750180,6.3,178.0,36.234,7.333
5586,tm1110205,This Is Not a Comedy,MOVIE,2021,Not Available,105,comedy,MX,tt11363540,4.9,339.0,41.331,6.2
5587,tm1119455,Camp Confidential: America's Secret Nazis,MOVIE,2021,PG-13,34,animation,US,tt15470770,6.3,,14.501,7.1
5589,tm1137797,137 Shots,MOVIE,2021,R,104,documentation,Not Available,tt16379224,6.2,869.0,2.992,6.9
5590,tm1172947,Toolsidas Junior,MOVIE,2022,Not Available,130,sport,IN,tt13623916,7.5,1783.0,3.468,7.0
5592,tm942277,Accomplice,MOVIE,2021,Not Available,52,documentation,US,tt13947978,7.2,380.0,3.384,7.8
5593,tm1102570,Swallow,MOVIE,2021,Not Available,128,drama,Not Available,tt14391622,3.5,187.0,22.059,4.8
5594,tm856634,Jagame Thandhiram,MOVIE,2021,Not Available,158,drama,IN,tt10661848,5.8,11731.0,12.421,6.4
5595,tm1174919,Mike Epps: Indiana Mike,MOVIE,2022,Not Available,58,comedy,Not Available,tt18314226,4.2,224.0,1.89,2.0
5597,tm1031499,Get the Grift,MOVIE,2021,Not Available,94,crime,BR,tt14371060,5.3,748.0,20.388,6.5
5598,tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,Not Available,179,drama,PL,tt16453244,6.0,2248.0,29.595,6.7
5599,tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,2022,R,54,comedy,US,tt15338656,5.9,166.0,2.646,7.0
5600,tm963023,Chandigarh Kare Aashiqui,MOVIE,2021,Not Available,117,romance,IN,tt12861850,6.8,13203.0,3.723,6.7
5601,tm1166429,Whindersson Nunes: My Own Show!,MOVIE,2022,Not Available,63,comedy,BR,tt17887288,7.0,251.0,3.444,7.4
5602,tm1068692,Emicida AmarElo Live in Sao Paulo,MOVIE,2021,Not Available,99,documentation,BR,tt14910946,7.6,44.0,1.88,9.8
5603,tm983466,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,2021,Not Available,89,crime,US,tt13649700,6.7,3324.0,13.076,6.6
5604,tm1003376,Get the Goat,MOVIE,2021,Not Available,105,crime,BR,tt14111726,6.0,1784.0,16.027,6.9
5605,tm872496,Autumn Girl,MOVIE,2021,Not Available,105,romance,PL,tt11412892,5.4,560.0,4.521,6.0
5606,tm1159300,Heart Shot,MOVIE,2022,PG-13,18,romance,Not Available,tt17162546,,,88.76,5.4
5607,tm1191019,Hold Your Breath: The Ice Dive,MOVIE,2022,Not Available,40,documentation,Not Available,tt19373274,,,28.07,6.7
5608,tm1027297,Time,MOVIE,2021,Not Available,98,drama,HK,,,,1.881,7.0
5609,tm1000296,New Gods: Nezha Reborn,MOVIE,2021,Not Available,116,action,CN,tt13269670,6.8,3150.0,3.078,8.2
5610,tm861018,Sweet & Sour,MOVIE,2021,Not Available,102,romance,KR,tt14599938,6.7,2508.0,57.384,7.8
5611,tm1160484,Donkeyhead,MOVIE,2022,Not Available,106,drama,Not Available,tt14064072,6.1,263.0,1.164,5.0
5612,tm1037519,The Guide to the Perfect Family,MOVIE,2021,Not Available,102,drama,CA,tt11991786,6.4,1668.0,26.085,6.6
5613,tm1063034,The Wonderful: Stories from the Space Station,MOVIE,2021,Not Available,129,documentation,US,tt13368696,,,1.983,7.0
5615,tm859005,Today We Fix the World,MOVIE,2022,Not Available,113,drama,AR,tt11592014,6.2,925.0,7.384,6.8
5616,tm1147172,The Characters of the Continent,MOVIE,2021,Not Available,9,documentation,US,tt16740216,6.6,61.0,1.563,
5617,tm1028026,Irul,MOVIE,2021,Not Available,91,thriller,IN,tt13103212,5.8,3084.0,1.886,5.7
5618,tm1021689,The Door Into Summer,MOVIE,2021,Not Available,118,scifi,Not Available,tt13757540,6.3,696.0,,
5619,tm1106551,One Night in Paris,MOVIE,2021,Not Available,64,comedy,FR,tt15435146,4.5,79.0,3.59,5.8
5621,tm1202960,Chris Distefano: Speshy Weshy,MOVIE,2022,Not Available,36,comedy,Not Available,tt19875708,6.4,437.0,1.928,6.8
5622,tm867681,Haseen Dillruba,MOVIE,2021,Not Available,135,romance,IN,tt11027830,6.9,26194.0,15.216,6.4
5623,tm1173806,Night Drive,MOVIE,2022,Not Available,118,drama,IN,,,,1.838,7.8
5625,tm960924,Kuthiraivaal,MOVIE,2021,Not Available,125,drama,IN,tt13022626,5.6,233.0,,
5626,tm1127511,Only You,MOVIE,2021,Not Available,110,comedy,PH,tt16210966,6.5,73.0,2.083,6.0
5628,tm1204317,Godspeed,MOVIE,2022,Not Available,119,drama,TR,tt14766956,6.5,1730.0,43.691,7.1
5629,tm1040832,Mommy Issues,MOVIE,2021,Not Available,89,comedy,PH,tt14880428,5.4,39.0,2.324,1.0
5630,tm1037687,Dancing Queens,MOVIE,2021,Not Available,110,comedy,SE,tt13032716,5.6,1747.0,23.443,5.9
5631,tm981676,Double Dad,MOVIE,2021,Not Available,103,comedy,BR,tt11821818,5.6,1290.0,12.143,6.7
5632,tm1165244,Into the Wind,MOVIE,2022,Not Available,108,sport,PL,tt17044594,5.2,864.0,24.571,5.237
5633,tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,romance,US,tt13701962,5.5,2231.0,19.813,6.6
5634,tm1089593,Breaded Life,MOVIE,2021,Not Available,120,fantasy,NG,tt15150454,7.7,65.0,1.96,10.0
5635,tm995613,Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,2021,Not Available,45,reality,Not Available,tt13853720,5.8,949.0,3.105,5.7
5636,tm1150800,Amandla,MOVIE,2022,Not Available,106,crime,CA,tt5343008,5.5,391.0,2.709,6.8
5637,tm989502,Wish You,MOVIE,2021,Not Available,101,romance,KR,tt13866142,6.4,900.0,6.996,8.0
5638,tm1088320,Father Christmas Is Back,MOVIE,2021,PG-13,104,comedy,GB,tt13103340,4.5,5658.0,30.921,4.7
5639,tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,Not Available,96,documentation,GB,tt13244024,6.8,401.0,2.614,
5640,tm1011188,Meskina,MOVIE,2021,Not Available,98,romance,NL,tt13691036,5.6,913.0,4.612,6.2
5641,tm1023388,Madame Claude,MOVIE,2021,Not Available,112,romance,FR,tt10307724,5.4,3402.0,15.666,5.8
5642,tm1049290,In for a Murder,MOVIE,2021,Not Available,105,scifi,PL,tt13377488,5.3,1484.0,62.599,5.7
5643,tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,drama,US,tt17162524,6.5,,37.229,6.3
5644,tm1207715,Larva Pendant,MOVIE,2022,Not Available,33,family,Not Available,,,,467.11,7.0
5646,tm1049083,Trese After Dark,MOVIE,2021,PG-13,36,documentation,PH,,,,2.792,7.5
5647,tm1030241,Kurup,MOVIE,2021,Not Available,155,crime,IN,tt7026666,7.1,12251.0,3.893,6.1
5648,tm1073555,Thimmarusu: Assignment Vali,MOVIE,2021,Not Available,127,drama,IN,tt13310936,7.2,1544.0,1.932,7.7
5649,tm1044137,Headspace Unwind you Mind,MOVIE,2021,G,15,animation,US,tt14684160,7.2,132.0,6.434,7.2
5650,tm1116525,Just Short of Perfect,MOVIE,2021,Not Available,94,romance,BR,tt15863594,5.3,1007.0,15.364,6.2
5651,tm1019865,Wild Dog,MOVIE,2021,Not Available,145,crime,IN,tt11503178,6.1,2283.0,3.231,5.9
5652,tm990740,What Would Sophia Loren Do?,MOVIE,2021,Not Available,33,documentation,US,,,,3.934,6.7
5653,tm1041329,One Second,MOVIE,2021,Not Available,88,romance,EG,tt13065704,4.7,378.0,1.96,8.0
5654,tm1013111,1000 Miles from Christmas,MOVIE,2021,Not Available,102,family,ES,tt13782052,5.7,1502.0,16.617,6.3
5655,tm1027639,Annaatthe,MOVIE,2021,Not Available,163,drama,IN,tt11253090,4.0,9643.0,3.922,7.1
5658,tm1128292,Michael Che: Shame the Devil,MOVIE,2021,Not Available,58,comedy,Not Available,tt15829666,6.4,1091.0,3.478,7.2
5659,tm869475,Pagglait,MOVIE,2021,Not Available,114,drama,IN,tt11142762,6.9,9287.0,3.997,7.1
5660,tm1179579,In Good Hands,MOVIE,2022,Not Available,104,family,TR,tt14898794,5.6,2618.0,8.29,6.7
5661,tm1040733,In Our Mothers' Gardens,MOVIE,2021,Not Available,84,documentation,US,tt14369930,8.6,132.0,2.079,
5662,tm1080114,Hostage House,MOVIE,2021,Not Available,90,thriller,US,tt13033790,3.9,860.0,4.731,6.8
5663,tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,Not Available,101,documentation,US,tt10393074,7.7,321.0,4.121,8.3
5664,tm1067260,Tughlaq Durbar,MOVIE,2021,Not Available,145,drama,IN,tt9769668,5.4,1605.0,2.386,6.9
5665,tm1082515,Untold: Caitlyn Jenner,MOVIE,2021,R,69,sport,US,tt15101946,6.4,2456.0,4.431,6.6
5668,tm1142245,Kadaseela Biriyani,MOVIE,2021,Not Available,115,comedy,IN,tt11441458,7.5,1315.0,1.627,7.7
5669,tm1109843,Meenakshi Sundareshwar,MOVIE,2021,Not Available,141,comedy,IN,tt13529034,7.1,17366.0,2.223,5.2
5672,tm1092075,Forever Rich,MOVIE,2021,R,90,music,NL,tt12748300,5.5,1025.0,17.216,6.0
5673,tm1092309,We Couldn't Become Adults,MOVIE,2021,Not Available,124,romance,JP,tt14236064,6.4,706.0,10.432,6.3
5674,tm886193,Laabam,MOVIE,2021,Not Available,144,action,IN,tt10300450,3.4,799.0,2.339,5.0
5676,tm1124066,Carlos Ballarta: False Prophet,MOVIE,2021,Not Available,63,comedy,MX,tt15733384,6.7,132.0,3.738,5.2
5677,tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,Not Available,78,documentation,GB,tt18059108,7.5,612.0,47.257,6.6
5678,tm1104252,Escape the Undertaker,MOVIE,2021,Not Available,31,horror,US,tt15387782,4.2,926.0,54.755,5.1
5680,tm1038364,Ghost Lab,MOVIE,2021,Not Available,117,drama,TH,tt13446126,5.1,1424.0,50.322,6.5
5681,tm1022280,Maha Samudram,MOVIE,2021,Not Available,152,drama,IN,,,,1.855,6.3
5682,tm1180743,Hikaru Utada - Live Sessions From Air Studios,MOVIE,2022,Not Available,60,music,Not Available,,,,1.416,
5684,tm998238,The Humans & the Mongoose,MOVIE,2021,Not Available,120,horror,EG,tt13043436,5.4,995.0,3.781,5.0
5685,tm1064988,Zero to Hero,MOVIE,2021,Not Available,103,sport,HK,tt14892216,6.7,842.0,4.779,7.4
5687,tm1143319,The Witcher Season One Recap: From the Beginning,MOVIE,2021,Not Available,15,Not Available,Not Available,,,,15.189,6.1
5688,tm1119172,Puff: Wonders of the Reef,MOVIE,2021,PG,59,documentation,AU,tt15753666,7.1,796.0,20.188,7.8
5690,tm1095880,You vs. Wild: Out Cold,MOVIE,2021,Not Available,25,action,US,tt15250050,5.4,309.0,3.864,6.1
5691,tm1055586,Lethal Love,MOVIE,2021,Not Available,87,thriller,Not Available,tt14403532,4.4,233.0,,
5692,tm1118234,Lords of Scam,MOVIE,2021,R,105,documentation,FR,tt15711402,6.3,641.0,9.583,6.7
5694,tm1036542,Shadow and Bone - The Afterparty,MOVIE,2021,R,32,Not Available,HU,,,,1.667,7.8
5696,tm1119015,Love Like the Falling Petals,MOVIE,2022,Not Available,128,drama,JP,tt14227972,6.3,424.0,132.561,8.0
5697,tm998678,Aelay,MOVIE,2021,Not Available,153,comedy,IN,,,,1.617,6.3
5698,tm1106900,A World Without,MOVIE,2021,Not Available,106,thriller,ID,tt15484488,3.8,357.0,8.186,4.5
5701,tm1024535,The Guardian,MOVIE,2021,Not Available,127,music,VN,tt14024066,5.7,347.0,2.932,4.9
5702,tm958688,Love Me Instead,MOVIE,2021,Not Available,124,drama,TR,tt13161356,7.0,2592.0,14.629,6.7
5703,tm1039571,The Upshaws - The Afterparty,MOVIE,2021,R,32,Not Available,US,,,,1.878,7.7
5704,tm1054462,The Land,MOVIE,2021,Not Available,103,comedy,PL,tt14345386,6.1,473.0,1.627,5.6
5705,tm1043655,One Lagos Night,MOVIE,2021,Not Available,103,comedy,NG,tt14211236,6.6,17.0,1.834,
5706,tm1161223,Cat Burglar,MOVIE,2022,PG-13,12,animation,IE,tt17321170,6.9,,2.472,5.9
5708,tm1107850,Sharkdog’s Fintastic Halloween,MOVIE,2021,Not Available,24,comedy,Not Available,tt15478768,6.5,37.0,37.687,3.4
5711,tm1111616,David and the Elves,MOVIE,2021,Not Available,106,fantasy,PL,tt15565714,5.2,695.0,51.053,6.1
5712,tm1091284,Ankahi Kahaniya,MOVIE,2021,Not Available,110,romance,IN,tt15250998,5.5,876.0,5.641,6.5
5713,tm1172600,11M,MOVIE,2022,Not Available,92,documentation,ES,tt6275154,7.0,1868.0,24.139,6.16
5715,tm1068632,Bartkowiak,MOVIE,2021,Not Available,91,thriller,PL,tt14315566,5.1,1205.0,62.624,6.2
5717,tm1045603,The House of Flowers: The Movie,MOVIE,2021,R,86,drama,MX,tt14549558,5.5,851.0,34.004,8.0
5718,tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022,Not Available,60,comedy,IT,tt18396984,5.5,68.0,3.737,5.1
5719,tm1032950,The Last Kids on Earth: Happy Apocalypse to You,MOVIE,2021,G,91,fantasy,CA,,,,3.02,8.7
5720,tm1033369,Plastic Island,MOVIE,2021,Not Available,102,documentation,ID,tt15496620,8.0,22.0,1.4,
5722,tm1114350,Story of Dinda: Second Chance of Happiness,MOVIE,2021,Not Available,59,romance,ID,tt14807282,5.6,46.0,1.205,
5723,tm1131374,Carolin Kebekus: The Last Christmas Special,MOVIE,2021,Not Available,66,comedy,Not Available,tt15893460,4.7,98.0,1.925,5.5
5724,tm996996,The Misadventures of Hedi and Cokeman,MOVIE,2021,Not Available,99,crime,FR,tt13669344,4.4,641.0,19.908,
5726,tm996010,Still Out of My League,MOVIE,2021,Not Available,113,drama,IT,tt14361314,5.5,810.0,50.814,6.7
5727,tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,2021,Not Available,94,comedy,TR,tt16444502,6.6,7921.0,2.736,5.8
5728,tm1120212,The Crime,MOVIE,2022,Not Available,126,drama,EG,,,,4.1,5.8
5729,tm997617,Love or Money,MOVIE,2021,Not Available,116,romance,PH,,,,1.844,
5730,tm1036797,Sardar Ka Grandson,MOVIE,2021,Not Available,140,romance,IN,tt11213600,4.2,4539.0,5.578,7.3
5731,tm1027177,Sarbath,MOVIE,2021,Not Available,112,comedy,IN,tt11143434,5.6,266.0,1.951,5.6
5732,tm1029279,Dolly Parton: A MusiCares Tribute,MOVIE,2021,Not Available,55,music,US,tt14299926,6.6,234.0,5.064,7.0
5734,tm988879,Tony Parker: The Final Shot,MOVIE,2021,Not Available,98,sport,FR,tt13696668,6.8,1400.0,7.313,7.2
5736,tm1033635,Sisters on Track,MOVIE,2021,PG,96,documentation,US,tt9337574,5.8,199.0,7.433,7.1
5737,tm1115392,Shyam Singha Roy,MOVIE,2021,Not Available,155,romance,IN,tt13349716,7.7,11655.0,6.084,7.3
5739,tm1076198,Blue Dream: The Road to Wembley,MOVIE,2021,Not Available,61,documentation,IT,tt15684042,7.1,792.0,4.84,7.9
5741,tm1064193,Private Network: Who Killed Manuel Buendía?,MOVIE,2021,Not Available,100,documentation,MX,tt14880310,6.8,224.0,2.804,7.3
5742,tm1159947,Mo Gilligan: There's Mo to Life,MOVIE,2022,Not Available,65,comedy,Not Available,tt17162494,5.8,236.0,1.986,6.2
5744,tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,2021,G,20,animation,US,tt15717738,7.1,26.0,4.274,2.5
5745,tm1029314,Have You Ever Seen Fireflies?,MOVIE,2021,Not Available,113,drama,TR,tt13317694,6.1,5024.0,4.109,6.9
5746,tm1130275,Mo Amer: Mohammed in Texas,MOVIE,2021,Not Available,64,comedy,US,tt15845288,6.5,652.0,2.831,4.3
5747,tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,2022,R,54,comedy,IN,tt16867200,6.9,3950.0,2.109,7.8
5748,tm1111559,Grumpy Christmas,MOVIE,2021,Not Available,87,comedy,MX,tt15565724,4.4,355.0,32.532,7.6
5749,tm1102410,A StoryBots Space Adventure,MOVIE,2021,Not Available,12,animation,Not Available,tt15166478,,,1.33,
5750,tm1015884,African America,MOVIE,2021,Not Available,96,drama,ZA,tt13920016,5.2,68.0,1.755,
5751,tm1146635,Daiki Tsuneta: Tokyo Chaotic,MOVIE,2021,Not Available,89,documentation,JP,tt16781874,7.5,19.0,1.853,7.0
5752,tm1121098,Will You Marry?,MOVIE,2021,Not Available,86,romance,PH,tt16236048,4.9,58.0,1.304,5.0
5753,tm1023438,Trapped,MOVIE,2021,Not Available,77,drama,EG,tt7153564,6.4,10.0,1.631,
5754,tm1119331,Haroun,MOVIE,2021,Not Available,76,comedy,FR,tt15517974,6.3,68.0,2.093,6.8
5756,tm965758,Brother in Love 2,MOVIE,2021,Not Available,118,comedy,TR,tt12738164,6.5,2328.0,2.537,6.5
5758,tm1120766,Angèle,MOVIE,2021,R,84,music,BE,tt15820298,7.0,518.0,4.432,7.1
5759,tm1091823,Boomika,MOVIE,2021,Not Available,122,horror,IN,tt11073148,5.5,2553.0,1.945,7.2
5761,tm1068777,Bankrolled,MOVIE,2021,Not Available,97,comedy,MX,tt14961160,4.0,312.0,20.242,5.9
5762,tm988801,June & Kopi,MOVIE,2021,Not Available,90,family,ID,tt13728764,6.3,554.0,2.766,7.0
5763,tm1160938,Adam by Eve: A Live in Animation,MOVIE,2022,PG-13,58,animation,JP,tt18274178,6.1,378.0,3.828,6.3
5764,tm998544,Here and There,MOVIE,2021,Not Available,98,romance,PH,tt14766058,6.7,52.0,0.933,4.7
5765,tm1109080,Mughizh,MOVIE,2021,Not Available,62,drama,IN,,,,2.041,4.0
5766,tm1004011,Time to Dance,MOVIE,2021,Not Available,2,romance,IN,tt8622232,2.2,963.0,1.043,4.0
5767,tm1159298,Erax,MOVIE,2022,PG,13,thriller,Not Available,tt17162512,,,76.081,5.0
5768,tm1131895,Love Is Color Blind,MOVIE,2021,Not Available,115,comedy,PH,tt15979132,6.1,661.0,1.829,8.0
5770,tm1098060,Shadow Parties,MOVIE,2021,Not Available,116,drama,NG,tt10168094,6.2,9.0,1.286,
5771,tm1019822,Connected,MOVIE,2021,Not Available,42,Not Available,Not Available,,,,5.197,7.3
5772,tm1042277,Sam Smith: Love Goes – Live at Abbey Road Studios,MOVIE,2021,Not Available,61,documentation,US,,,,1.78,8.7
5773,tm1089595,Ayinla,MOVIE,2021,Not Available,119,drama,Not Available,tt15150424,8.1,23.0,1.688,
5774,tm1025616,Loyiso Gola: Unlearning,MOVIE,2021,Not Available,60,comedy,Not Available,tt14111708,5.9,206.0,1.884,7.5
5775,tm1018592,A Perfect Fit,MOVIE,2021,Not Available,112,romance,ID,tt13606090,5.3,585.0,23.724,7.3
5777,tm863829,Ali & Ratu Ratu Queens,MOVIE,2021,Not Available,100,drama,ID,tt11271990,7.0,1233.0,1.801,7.1
5779,tm1068720,D.O.D.: Day of Destiny,MOVIE,2021,Not Available,110,comedy,NG,tt15149712,5.0,42.0,2.664,
5780,tm1106888,Meeting Point,MOVIE,2021,Not Available,90,drama,TR,tt15484242,4.2,469.0,1.443,2.0
5781,tm1141346,StarBeam: Beaming in the New Year,MOVIE,2021,Not Available,47,family,Not Available,tt16112918,5.5,36.0,1.532,10.0
5782,tm1045883,Trippin’ with the Kandasamys,MOVIE,2021,Not Available,93,romance,ZA,tt14611368,4.9,376.0,17.846,6.8
5783,tm1147041,Chief Daddy 2: Going for Broke,MOVIE,2021,Not Available,112,comedy,NG,tt16760592,3.0,144.0,74.519,5.7
5786,tm1108171,Edis Starlight,MOVIE,2021,Not Available,74,music,Not Available,,,,0.985,8.5
